time,Central California Coastal,Southern California Coastal,Northern Mojave-Mono Lake,San Francisco Bay,Southern Mojave-Salton Sea,Sacramento,North Lahontan,Upper Columbia,Puget Sound,Yakima,Lower Green,Lower Snake,Middle Snake,Black Rock Desert-Humboldt,Colorado Headwaters,San Joaquin,Tulare-Buena Vista Lakes,Lower Gila,Gunnison,Central Nevada Desert Basins,Central Lahontan,Great Salt Lake,Upper Colorado-Dirty Devil,Upper Colorado-Dolores,White-Yampa,San Juan,Great Divide-Upper Green,Lower Colorado,Salt,Middle Gila,Sonora,Little Colorado,Lower Colorado-Lake Mead,Upper Gila,Oregon-Washington Coastal,Bear,Escalante Desert-Sevier Lake,Kootenai-Pend Oreille-Spokane,Upper Snake,Oregon Closed Basins,Middle Columbia,Klamath-Northern California Coastal,Lower Columbia,Willamette
1998-11-01,40.174893659156126,-33.932060279652546,2.6094146685673536,52.44835464948511,-51.32086425414873,63.10201324981816,55.682605442553594,23.91862903495283,31.088910092713135,22.82183564863439,11.067974773635228,47.35535790982259,47.25249244464814,34.61268853116056,-16.481534862542148,68.12119891613348,43.05503905964825,-50.63087783234683,-24.048690673728146,39.91499083477838,51.272924028809726,29.37412867977018,-16.496315104485447,-22.423925562942202,3.655048587398042,-46.505489529535645,18.363672905517433,-50.700642469699396,-33.36248615784618,-37.428232629038526,-51.43443429702445,-54.25147518164522,-20.868268624394517,-26.065135125194807,53.68467855682252,35.98935197105405,13.89783835731643,36.77784151746472,6.250894300158365,81.77192320666589,59.192081932910796,106.71710940329206,17.80443453861622,15.590490132088618
1998-12-01,32.869243805306525,14.176476310376742,10.512631486300947,76.2138736862927,4.449130185516026,76.93851862822494,98.56758941632299,11.576291461679773,12.025207547890588,6.490538898016979,9.336503221751528,15.465198804064087,92.248138184483,142.90469890039333,22.29277919371664,60.96103053384783,17.19861269725095,21.56785819509132,-1.4944834139702579,72.20313363852132,110.00311733442325,90.51655815525977,-16.87188421581962,-10.028707854703185,37.56652940739818,-6.8977153223878815,72.02114446037062,16.371067101783666,5.384427174630929,26.969575732850906,8.565780804054832,4.446656660509561,-7.7516101927113255,23.342196439801917,37.746114756662294,108.37814329755217,2.07108868143888,15.339145476888945,128.28407084566516,80.24979030926079,-20.159420940047553,79.96902421388288,0.36255655970384737,6.241080638899774
1999-01-01,-28.385348656931285,6.005747095479279,-2.603060178244988,-49.47883083936843,-19.26342915217581,-14.083712776486891,-9.477763442047888,9.52869002045054,-5.8250988925997405,-14.207181904154197,2.3961490537121932,4.41689303672797,-2.1842935703113397,-12.645932310359683,1.6360312209235488,-31.840706587320625,-27.020918600428544,39.05765233769047,-17.490837108599223,2.044821033409292,-23.851967222063458,-6.691622596257574,-8.639309315388402,-5.663440116301409,-0.26416771570015385,-11.009712409892153,-7.956793740353291,6.922626878132277,13.088993699341003,3.181334187721525,-1.2164332965326494,2.557077981227735,-22.189663688378744,-9.88783174839051,1.3745025452410005,-13.431852149187556,-9.11551163774027,17.863552294688233,7.684928611630696,12.307739255652749,-4.408702422406762,-0.6819900666753114,-9.225828124640415,-7.334320211642478
1999-02-01,-42.46358488637705,-71.63962930981134,-65.45247794215459,73.59921701273143,-63.88050782317897,39.48293220406016,-3.0515273937103444,-11.685140246003442,7.431534952884178,-18.965303696140467,-52.37257697865195,-18.974871751238467,-2.3624234793414303,28.794800767996108,-56.92198269731908,33.88995758459009,-75.72843349698903,-67.1030150681256,-52.88516523949286,-16.959351506476096,82.57773621040647,-5.988147680832498,-54.71339802327021,-61.19405196856047,-53.57725794125895,-63.88106220977101,-18.41478223676917,-69.73833163307854,-75.0441077690248,-53.54710951470667,-49.410076215766665,-65.02775019113659,-62.26472198790047,-42.92023308103086,-31.167002704573413,14.628939316037076,-50.400751999906134,-37.088178889520734,7.226447829565657,-24.411817214439907,-42.1942224030598,1.7626927466738493,-17.60282946163653,-42.51500770335487
1999-03-01,85.47701142486775,229.86434696099013,166.22671195610556,26.35844678138527,199.15685613988768,-25.364678302132987,-43.43270470071684,-48.67017128155614,-58.90270688439535,-68.0210817030979,16.257240495375953,-62.47712293666231,-17.114461424673607,-13.719068616025794,14.481314652173637,-21.57093446124415,78.37092009540888,27.947674410662046,13.938253297780506,33.43921058179512,-49.61710511054646,21.741294872443433,101.81576269830754,8.896538307056545,-5.291374555356242,12.739265756119252,-39.86067586689779,95.25292789705266,38.16856088421504,56.20523272947395,44.392270561289536,41.55807402464754,141.64375481062112,20.435520243062186,-57.09542515239969,11.275731040787093,109.94042963711445,-64.59469847369644,-6.918139862122359,-35.44773004220191,-56.47039747524317,-34.01202192482474,-69.69075444440693,-54.17094858924937
1999-04-01,-7.9541185945350605,20.087020075748256,-24.099677982991125,5.135144262774418,41.55231131872026,-41.57248426597825,-17.48990549000885,-7.78407419416871,-11.656067930147032,-11.504526614813813,-21.736370466874007,20.041906512882633,10.352717639365409,-10.977258074921622,-27.757108715207224,20.595119168053188,-24.303546358898885,47.535735561871405,-4.238599622871817,-10.180805161838876,28.959474622336728,-48.43382174880229,25.709923649737007,19.756165356582954,-13.788384893001819,63.12328841718252,-22.945931003731133,58.78950301550336,51.82454849738974,33.54025583079705,25.51238855656881,83.09826615424225,15.926287553239092,36.29720271733902,-11.98746555785263,-48.40803154156268,-35.292205369741595,-3.91926606130815,-23.868177523675513,9.441556657621732,23.348592863225974,-39.30263622032875,22.80335344558968,8.270970313250913
1999-05-01,-25.52594569055873,-59.407914994906406,-39.421712076269145,35.644351205559275,-58.26923903814689,81.60984849463125,158.94424357877372,54.204400261301146,-6.39322239226766,35.836661945690906,61.04370559082244,145.92187261412,121.0270907459113,105.57569998618374,-0.7464166744161957,26.066913058550256,-17.12403069790932,-57.76344917336836,-5.4845234387026665,17.184158336960564,76.94988234195662,70.47241204814495,-7.588103384527784,10.03821079928207,41.584584743760445,-45.65525751143895,47.366308969941514,-49.437990952668144,-56.303388235967816,-58.48909263053068,-55.17638204499717,-59.35055262384968,-7.487703576592622,-71.12219858038958,30.26329979056787,62.64780454801374,39.44872320662307,131.25588265934118,84.66099632804787,149.44682151198163,77.35606123272825,51.885939355343396,48.40105497557525,83.99260322363502
1999-06-01,-1.5090499403880528,63.27661062598369,33.42307647627274,17.95452959376763,84.92368543461978,40.507700930921345,44.96401329587516,5.938889983600191,31.454756957930073,35.97586690243648,-16.772028110872782,56.26921565199149,93.78453597921487,66.34812694384937,-25.21094527162832,6.287051960369496,19.362903428271807,63.67635167929933,-9.728273325406889,40.048868950586865,32.942313804575065,45.31444621256341,29.694185085331412,-11.212000253700495,-25.94264805496219,11.308883066474394,-11.019271298649244,64.55633765692863,48.840383316215366,35.814228663250304,21.5937809996893,50.344261811873736,46.318502781365964,48.619986691625655,27.762185121719995,54.95282511298126,53.87915995151752,19.428449663639228,74.56992022600448,60.77760280832254,25.15004771017064,58.93870103735554,11.918925502238267,4.645886934712166
1999-07-01,1.4957426945279622,-1.0700843423693698,-8.634404601301952,63.005095136728585,4.6036554162653545,-5.59780904751247,-3.1334320070875776,-54.70434238243598,-62.355779810969146,-58.068210169471485,19.157342273171167,6.355302434120119,9.0755899714799,2.557409801255801,31.07258527790208,38.785975779175686,-18.06057150102697,-18.475641698133728,25.864705600856666,8.055093663282491,10.186726058040364,7.799078804643955,28.300955056646814,12.425129617296108,7.362768606920639,-21.570052113843246,-4.333548539410529,-18.671211010043663,-10.34934210843528,12.87631470554797,0.19693598763359432,-32.725699662942446,20.586629628509172,38.44516270292138,-34.102151381253535,-10.161507628059084,27.310639403439893,-26.68778396052643,8.312085367411697,-14.311272615465043,-42.16822771757779,-21.52049204537596,-70.08194849745502,-54.963309533230955
1999-08-01,-5.887570836492415,33.910244107404424,-7.254922496065319,22.038226439252156,86.28289372430399,4.392282066057334,-18.224487146551496,0.6777031324657514,7.93049957380525,-3.110314980940103,-21.099419599833993,-16.695451746833513,-42.78903863509494,-30.009150135180448,40.76001948941794,-20.120465706714697,-44.97342179611704,123.0504957210911,52.26891667336622,-39.329134858122984,-33.63770996147903,-38.38507054670423,30.546306881679186,54.52215089338296,3.4068502882643656,75.11360076837983,-27.10071954935796,105.21058817639064,97.64000623071937,139.48194899057714,70.7471631247775,92.04672503358228,44.161288997500066,173.56960484620188,2.388590453436578,-37.57064508830396,-23.464785631578934,-5.229345535461263,-26.330735686818443,-39.16255040468326,-16.317407088338456,5.158963846573741,-11.683562839841336,-7.194683668329148
1999-09-01,46.681788235252554,50.93813616755898,53.840677644958646,7.942521673892912,71.88843912139853,51.43640098355695,44.33857987340539,-5.61476010920407,-12.868998803365365,2.633651876026292,57.050713024869054,44.14156849677525,68.58702840426155,46.565669985974424,20.432141438730312,24.904038313935885,55.02590478287166,-1.0790026552870415,-3.6315189271804797,45.135263819628975,41.28276717862752,45.12434768462698,43.14235658054653,18.349269949917925,14.972284881890687,-22.614114706604553,55.581174355394324,30.096550586500257,2.8575494281209046,-16.916222844230177,-21.708050877325903,-7.652146313978335,46.81193799437165,-27.684157558583067,13.206668871632317,22.295891685123934,69.52136980874204,27.880894653483864,72.62235639665853,55.13326539707356,38.16681969872671,65.03464765879218,-4.134983940046958,10.163826105655659
1999-10-01,28.409581402910476,74.00407118918169,4.639594105337579,10.485533473473723,115.51661557928215,18.649799726410038,21.673224119990962,-12.035581645179064,-15.600711880619698,-21.935469478579826,43.39000430274575,-18.346870365252123,29.800673431963133,36.10420454943585,29.322055010304794,18.13900463543959,9.437396285973733,74.0023546190206,39.667523032967395,13.411167033470093,28.852874768091695,31.39164695150251,47.14669190820213,75.04015355664235,23.604878029950598,30.02637096817203,-13.64401072038926,95.4863938338394,53.25193916777218,1.4666262028661237,-9.225752801435078,44.31825726838852,33.871643242610645,1.2870026829406953,5.738045743006566,20.417253498380802,14.944734563318917,-26.662395095356928,17.714250027734153,44.966256879260385,-21.065346008482365,57.535005146825156,-23.406833158011587,-22.203503588255032
1999-11-01,-23.47780795328056,57.86475164604755,33.9241534785905,-10.653903740519553,69.00725578590281,-33.81577227601693,-40.77812193394354,-20.385255050998104,-21.7880054285907,14.040876547245475,-0.11347036378133168,-5.973619015614602,-27.533932910060145,-31.139807733504995,16.634182079282894,-3.3015291125719983,-11.037282483455684,13.90782288759712,11.891140033576534,-3.6899768312912045,-18.93567823846287,-0.06306453363040987,-6.724386709245408,-11.957589947384918,6.861799456891234,4.347039243952139,-3.4769100591250606,35.0477625875055,15.476815338655086,0.03610386752393424,6.944464268917798,14.398672703902633,45.43929598488134,-2.0144850967752888,-30.254927300355064,-6.462573849270768,9.661004346273884,-12.557866839299933,14.022433191600328,-45.38883795031367,22.79960261295544,-53.46583284672771,12.591427857521381,14.918966980868305
1999-12-01,-8.033599897833895,-16.526280090050193,-41.210702332287966,116.69267376846211,9.665028637158144,96.82648495261488,49.649378742984226,-22.431162842463415,-46.71964524639768,-11.92167605738355,28.38314058124668,18.24122655250801,-2.056792611257478,8.537430061129896,-12.783656675788734,66.65893034406463,-32.646250431462974,-8.332927079283976,-28.208847272680302,0.7898301324436261,45.517931759039556,-39.99120642173982,10.271758937897744,-8.386046128634533,26.940277981792065,-32.399554344999295,-2.4337125269371,-1.6296328544419936,-3.3712833923407572,-9.145990462243546,11.718013380065138,-17.23702440730638,0.36451208159523674,-19.837074696544335,3.2832502906955625,-44.22845001808816,-20.209225416685044,15.222894076148805,-45.422129759425154,22.97357469017757,13.38550568664499,52.95259882543314,-42.3870808921417,-3.385188738298268
2000-01-01,-59.38071848228233,-44.21585862713672,-52.64023515399686,-49.639134824602955,-33.85470098569975,-28.376363406095408,-26.4487640571432,-14.286966066089164,-9.36428654870474,8.672525288193256,-40.163075093571514,20.222688400280333,-13.083716592914001,-34.56914025147922,-16.20290991261743,-48.44696670736092,-63.06971597197247,-22.403775502106065,6.131053759760881,-30.446901521098283,-38.6125895175938,-40.54404423759243,-30.320231100610293,-17.045391841970954,-35.28105004678344,-12.29203165425723,-29.72162678366918,-21.87983230156322,-11.700803461762426,-6.094223130121591,-7.26248129823211,-24.044671389815115,-26.06219799865459,-5.729130648101645,5.761021909401194,-32.52599287034725,-37.43448005957854,-2.4737459037551446,-32.09515197708321,2.5723728264609633,11.23659881168797,4.326835916436764,9.409160237564151,-8.540092963739795
2000-02-01,-65.50611581870446,-22.485944974600997,-47.82054591576036,-44.83821509493565,-13.11579666072528,-44.52837447065676,-49.22318886427008,-32.79682158969213,-35.57143325960303,-29.278377238209316,-40.34279690745237,-42.50524031523558,-37.60028929061762,-15.456951177764935,-52.462991976001675,-50.15927968957622,-81.05056931752864,-20.136622951994426,0.33383905837912664,-29.89959748666803,-29.643911081599242,-4.733158243851619,-45.89478828265205,-33.30116606327731,-42.64167601259724,-21.287817518184916,14.73235752071119,-15.629436939526954,8.880739652058253,132.86053021162707,129.96663757534355,-10.599078525950077,-25.11607173531381,126.58767724454644,-49.320391152318706,16.898772560122325,-42.67832244833099,-40.03592339413456,-26.648245704428113,-59.34275035010132,-43.917653522559945,-57.34350125387474,-37.0757081390711,-44.67416810569735
2000-03-01,-57.92202891710767,-54.628281610623844,-55.68762411175396,-51.630847377454614,-41.04243906999319,-46.57357688438944,-44.99453704459559,90.1799116468701,54.85758779277734,51.89296841970902,11.642652964855785,38.23407021911939,2.499844561613287,-21.8686540146263,-42.92351636877659,-63.985246839094806,-78.43279260557641,-27.717178754001353,-14.487520476320313,-48.260907575033514,-55.94045032593115,-30.059079138978902,-34.12124516358294,-45.352800696696406,-25.739561286410463,10.99302428094147,2.071485622168268,-35.56122948264611,-32.5987955880228,-25.8566775005173,-37.49341996479693,-20.62861239982655,-24.32295936638276,-21.36494728139484,27.1846174144936,-22.282004431465396,-16.55394231795188,94.59775202074894,-23.01689448592046,-28.41464080823883,27.44006099739663,-32.492988158700015,70.52051323706915,44.616687824892296
2000-04-01,26.789676588236603,2.1516440606147,37.601374567358846,82.9685188697218,6.106002368798158,80.15646190952313,154.53067179816932,-31.256574677961687,-28.831335280598097,-8.49259630205286,8.90255105131206,15.62256496126875,108.0549072977951,128.48395807671307,-44.911129094854616,-2.2554005955717997,15.36744721194492,59.61945693977529,-25.470417372591783,12.88672550606779,45.675309969563926,38.72698217086267,-1.2789910898794545,-28.390685649084944,-42.577597450817876,-14.115630490121546,46.25146773543116,24.3875780097394,13.683004393079273,-31.552166146462312,-15.983058284941777,-4.782675097820999,0.9455344126658645,-37.98406384984244,50.4325560834362,67.05965650178274,-10.388219104082665,-41.42711804565086,163.78372198117324,38.62368664017603,8.292778640877387,16.77653490214115,-1.776706205410207,43.39065017854594
2000-05-01,-8.091317606805433,28.31632515448959,-5.7253314245817535,2.625328484009941,49.87005984708483,-31.41946218449735,-13.860753025040538,5.371798387800567,-10.792392150413889,16.617531039891162,39.39661108774996,62.87495427344649,42.20595898304069,12.930435425346872,47.82234761624892,5.433634765053483,-5.63134643457974,40.5305805775852,52.14342871856681,12.596182963026763,18.885058266593518,14.305851537224555,120.3523812278658,87.08764362560436,54.50824231239764,38.423396368035014,30.17564135543526,36.899365902275804,50.274112855685786,-21.24171098853988,-36.48354187928582,25.503371777931335,48.887797122146594,-12.214743258131747,-2.43009825978379,2.1308390790824774,21.83311211174083,36.87007170426524,41.25845236181303,-17.398220197333046,17.049241075459094,-50.9886053653472,21.62914038748673,22.452195652386266
2000-06-01,139.79030380960904,33.85590712286378,87.61481244847621,151.65196719817584,1.1534813043685688,82.24563287785827,123.2902015705736,-50.42097708902712,-53.68899165659405,-21.193807335820892,97.3304810492757,21.533564030280388,98.20060518748221,91.54862683681105,52.50576087611539,170.31307649189944,136.5052923536085,-36.87111196892148,20.155140606586897,102.81226256286436,129.63715818294125,79.18506252149473,64.94371706197825,32.23292284376926,53.11190029479026,-21.183189281078455,51.551467784453834,-24.53239245348756,-24.38160120346143,-43.212429421880444,-45.947031588455246,-30.22723091508226,61.35739524435141,-62.42258646237537,-44.07452800015784,47.528364135188866,100.92434541317078,-37.047266795155,147.03272068765838,37.367385691980246,-5.1705843410912,12.937817436093411,-16.767688300258314,-30.159963338643067
2000-07-01,18.97169760168893,75.69170154053512,44.582175506419276,84.28466669096275,90.07588271784843,86.35737160929418,80.22140907214018,-13.646400070952708,-55.600284574049,-37.62918786392564,73.30509934639949,41.93149079155512,61.51289596117306,74.60624325220678,81.72898561669626,87.85302028833885,44.60159075377322,143.77141362532126,60.071497031587285,61.643362339689816,110.25540151832337,44.58983846976466,60.81091760146808,45.10953425702243,61.19342174309455,65.06444693564893,36.51697471281658,90.68811527812395,86.75241960619374,168.76044800968086,133.31914797522728,87.32462470932782,66.27278533971608,161.26901570816884,-56.282702370765946,28.333843851033947,82.61613584584862,16.642240744757515,72.16514570820684,29.89328278710971,-0.1433809306027456,20.285976073515485,-69.78650177095687,-58.19943600075723
2000-08-01,7.720746775502562,-42.564412760475705,-80.67263612041124,52.91806293772427,-49.45575781760739,95.92621543997726,79.28845493270987,30.589344770265654,51.22872206107337,18.513136383095116,-48.95805911129361,14.269056923297441,35.79997664957797,20.934857708385636,-66.96864430918563,27.438590099614913,-32.285753536070075,-47.06315778283317,-68.9990001992967,-47.39055361229538,19.683304024547596,-24.591221579386286,-40.1522703654459,-53.6878221495638,-63.023695819454176,-45.3736924800682,-12.673384260691847,-65.54308350228256,-96.87240647952027,-58.35786938685513,-52.05472692331759,-92.6706227819292,-60.83551196035053,-60.28091891495805,22.519822199864805,9.76064309948697,-34.01212944192048,13.506824799818219,2.971731228858914,67.81471579969364,7.863900452892395,77.19357940454658,24.60873745175664,25.529408305321027
2000-09-01,13.942947772609045,22.531273705661135,50.165258435510765,10.446973781575139,6.2758374537637565,13.911592683396037,78.5622593051088,55.030194835805275,40.35160050184275,81.66099112242635,125.83747735681973,115.36202303152723,65.58407523801118,43.95756202700396,75.70079138858902,7.557853144926767,20.239072458168863,-9.546752407080874,95.64370003038557,20.62290159178336,16.1052424902297,61.078274565874196,109.85392581517758,117.15518813504107,89.42103964331233,109.0215439313408,96.40846224062275,25.652806478738484,11.493704476713361,-7.421891433584932,-11.541002359777465,44.60567135189328,71.38229361605227,6.14403154713095,60.198219665358366,85.0444671866257,60.85574229775423,79.5356527236244,66.52443695652407,72.10148626149058,71.18383642758118,16.804760991565473,48.66278647193158,44.44604309019077
2000-10-01,12.113389111490065,43.521447826522135,57.09346279252671,-5.023642663997677,30.22132683611521,-8.643956094660808,8.178727624019501,2.892201938441346,-0.05583771762800893,-10.48118085751954,11.991113194174716,2.245532261750796,9.778169339166197,33.21536381650799,38.34986161042636,13.56601968212938,28.12796484847165,43.32134620572518,2.276869745419731,40.39437177916545,35.8664779981908,3.088985395798389,24.349501119227128,18.549870955548457,37.96856981703252,-9.212668188337346,-13.510880880385855,47.159836235099135,23.7726175848002,54.32233405980831,56.02649095888778,7.928581951080076,36.99511862792539,23.493952374839708,-10.795315682709074,-17.85564103434084,16.915944930176394,12.77330186838374,15.513342676106731,13.209062626515703,-13.846402255754356,7.061398145806862,-11.188971039286756,-12.011704627868774
