time,Upper Colorado Region,Great Basin Region,California Region,Lower Colorado Region,Pacific Northwest Region
1998-01-01,-2.3861343214285675,9.284349035714285,83.70158428571429,-12.858024860714286,40.57229750000002
1998-02-01,8.908382250000006,39.54055317857142,186.5237685,52.51982976071429,7.799888357142848
1998-03-01,9.019729821428573,13.718217589285715,24.86738942857143,23.093002389285715,1.242223357142862
1998-04-01,-0.8657247678571451,3.8512609285714277,12.505625714285713,3.75008575,-13.693345
1998-05-01,-11.94568701851852,32.892398685185185,63.68101362962962,-1.062100524074074,50.677249851851855
1998-06-01,18.78983274814815,35.79945242592593,13.459937529629629,-3.3264342000000005,11.46439788888889
1998-07-01,15.26799303703704,10.01677037037037,1.0443720518518527,17.58245507407407,11.856660925925926
1998-08-01,-10.26960003703704,-5.813082844444443,-2.3333838037037036,-6.9361267037036995,-13.289397685185186
1998-09-01,-2.559126666666664,30.194250485185187,7.4872291851851855,8.275153348148148,-3.926157962962968
1998-10-01,28.83889383703704,9.898284737037041,-10.782199659259255,8.125666255555558,-16.48399381481481
1998-11-01,4.037859866666668,1.638906803703705,52.131749407407405,4.522657196296297,63.13848781481481
1998-12-01,-12.044884425925927,-17.063327666666666,-53.71677377777777,-15.706149722222223,38.66559481481481
1999-01-01,-3.987246321428568,5.705884035714284,-6.359751714285707,-20.527623860714286,20.7086975
1999-02-01,-5.908205749999997,-4.441319821428571,29.753254499999997,-19.581839739285716,80.82827835714285
1999-03-01,-20.346331178571432,-17.796883410714287,-12.523883571428563,-18.652196010714285,-8.520136642857139
1999-04-01,39.86758723214286,19.24091192857143,4.495265714285708,19.96491475,-22.37688
1999-05-01,7.267893981481482,-2.9080633148148145,-14.485175370370373,-2.659253924074074,-6.177362148148148
1999-06-01,3.145402748148147,11.984739425925927,-1.2550427703703715,3.1034384999999993,-0.3285721111111073
1999-07-01,19.572068037037038,0.8580113703703702,3.876458051851852,39.740069074074064,1.3407479259259247
1999-08-01,23.09996996296296,3.6495061555555566,1.1946751962962967,14.340733296296307,13.233110314814816
1999-09-01,-3.3789166666666617,-8.856960514814814,-4.397955214814814,13.543760348148144,-23.861752962962967
1999-10-01,-27.458407762962963,-19.431930662962962,-11.650869659259257,-21.095375144444443,-4.39286081481481
1999-11-01,-17.452679133333334,-15.084111896296296,-3.028744592592588,-15.195214803703703,21.93308781481481
1999-12-01,-10.799683925925926,-23.108015666666663,-78.66219477777777,-23.130018722222225,-7.131825185185193
2000-01-01,4.81667067857143,10.360639035714286,36.6123442857143,-18.221958860714285,15.060567500000005
2000-02-01,3.8910872500000018,27.94173117857143,75.0346485,-8.339674239285713,16.543098357142853
2000-03-01,12.182948821428571,-6.700149410714285,-27.422797571428568,16.358642389285713,-10.951046642857136
2000-04-01,-11.465910767857146,-10.385163071428572,3.7947007142857103,-8.84757325,-8.892330000000001
2000-05-01,-6.382750018518518,0.6659836851851857,-0.18718837037037162,-5.484876824074074,3.3865378518518483
2000-06-01,-4.9626212518518535,-6.817327574074074,-0.1870267703703714,19.5916295,-8.14240511111111
2000-07-01,-12.74902196296296,-11.33232062962963,-2.4550723481481476,-31.676402925925935,-0.734802074074075
2000-08-01,0.1612699629629617,10.560109155555555,0.46707479629629667,13.836729296296298,-12.174659685185187
